20130501000739,1.55421,1.55437
20130501000742,1.55421,1.55438
20130501000745,1.55421,1.55438
20130501000750,1.55423,1.55439
20130501000751,1.55422,1.55439
20130501000755,1.55422,1.55438
20130501000805,1.55422,1.55438
20130501000807,1.55422,1.55439
20130501000808,1.55422,1.55439
20130501000810,1.55422,1.55439
20130501000818,1.55422,1.55438
20130501000838,1.55423,1.55438
20130501000840,1.55423,1.55438
20130501000851,1.55423,1.55437
20130501000901,1.55423,1.55439
20130501000905,1.55423,1.55438
20130501000905,1.55423,1.55437
20130501000905,1.55423,1.55438
20130501000927,1.55423,1.55437
20130501000928,1.55423,1.55434
20130501000928,1.55423,1.55434
20130501000932,1.55423,1.55438
20130501000933,1.55423,1.55439
20130501000933,1.55423,1.55439
20130501000934,1.55423,1.55439
20130501000952,1.55423,1.55439
20130501000952,1.55423,1.5544
20130501000956,1.55423,1.55441
20130501001012,1.55423,1.55439
20130501001018,1.55423,1.55439
20130501001024,1.55423,1.55439
20130501001029,1.55423,1.55438
20130501001029,1.55423,1.55438
20130501001030,1.55423,1.55437
20130501001030,1.55423,1.55438
20130501001031,1.55424,1.55438
20130501001037,1.55424,1.55438
20130501001037,1.55423,1.55437
20130501001046,1.55423,1.55439
20130501001047,1.55423,1.55439
20130501001049,1.55423,1.55439
20130501001051,1.55424,1.55439
20130501001052,1.55423,1.55439
20130501001059,1.55423,1.55438
20130501001100,1.55423,1.55438
20130501001102,1.5542,1.55438
20130501001102,1.55419,1.55436
20130501001116,1.55419,1.55431
20130501001118,1.55416,1.55431
20130501001120,1.55415,1.55435
20130501001120,1.55425,1.55437
20130501001120,1.55423,1.55442
20130501001125,1.55423,1.5544
20130501001125,1.55423,1.55439
20130501001125,1.55423,1.55438
20130501001125,1.55421,1.55431
20130501001125,1.55416,1.55431
20130501001135,1.55416,1.55433
20130501001135,1.55421,1.55434
20130501001135,1.55426,1.55438
20130501001135,1.55436,1.55449
20130501001135,1.55437,1.55448
20130501001135,1.55441,1.55449
20130501001135,1.55441,1.5545
20130501001135,1.55434,1.5545
20130501001135,1.55434,1.55443
20130501001136,1.55431,1.55443
20130501001136,1.55431,1.55446
20130501001136,1.55433,1.55451
20130501001141,1.55432,1.55451
20130501001142,1.55433,1.55451
20130501001142,1.55431,1.55449
20130501001143,1.55431,1.55449
20130501001144,1.55434,1.55451
20130501001145,1.55435,1.55453
20130501001148,1.55433,1.55453
20130501001151,1.55434,1.55453
20130501001153,1.55434,1.55452
20130501001153,1.55433,1.55452
20130501001153,1.55433,1.55451
20130501001205,1.55432,1.55451
20130501001205,1.55432,1.5545
20130501001208,1.55431,1.5545
20130501001210,1.55431,1.55451
20130501001212,1.55431,1.55451
20130501001215,1.55432,1.5545
20130501001215,1.55431,1.5545
20130501001217,1.55431,1.5545
20130501001219,1.55431,1.55449
20130501001219,1.55433,1.55449
20130501001219,1.55431,1.55449
20130501001227,1.55433,1.5545
20130501001228,1.55435,1.55453
20130501001228,1.55435,1.55453
20130501001228,1.55435,1.55453
20130501001228,1.55438,1.55454
20130501001229,1.55442,1.55457
20130501001229,1.55443,1.55458
20130501001229,1.55443,1.5546
20130501001229,1.55441,1.55458
20130501001229,1.55438,1.55454
20130501001230,1.55438,1.55458
20130501001230,1.55443,1.55458
20130501001243,1.55442,1.55459
20130501001246,1.55443,1.55462
20130501001246,1.55443,1.55463
20130501001247,1.55445,1.55462
20130501001247,1.55442,1.55459
20130501001247,1.55439,1.55455
20130501001249,1.55438,1.55456
20130501001250,1.55438,1.55458
20130501001257,1.55438,1.55458
20130501001301,1.55438,1.55458
20130501001320,1.55438,1.55454
20130501001320,1.55438,1.55454
20130501001320,1.55438,1.55457
20130501001331,1.55439,1.55456
20130501001331,1.55438,1.55455
20130501001331,1.5544,1.55457
20130501001335,1.5544,1.55458
20130501001349,1.5544,1.55457
20130501001350,1.55438,1.55454
20130501001428,1.55433,1.55451
20130501001428,1.55433,1.55449
20130501001428,1.55432,1.55448
20130501001428,1.55428,1.55445
20130501001428,1.55428,1.55446
20130501001429,1.55428,1.55447
20130501001431,1.55428,1.55446
20130501001431,1.55429,1.55446
20130501001431,1.55429,1.55446
20130501001432,1.55429,1.55446
20130501001449,1.55428,1.55444
20130501001452,1.55424,1.55441
20130501001452,1.5542,1.55439
20130501001452,1.5542,1.55439
20130501001452,1.55419,1.55436
20130501001453,1.55418,1.55436
20130501001453,1.55416,1.55434
20130501001455,1.55416,1.55436
20130501001455,1.55416,1.55436
20130501001458,1.55418,1.55436
20130501001459,1.55419,1.55436
20130501001502,1.5542,1.55439
20130501001509,1.55418,1.55438
20130501001512,1.55417,1.55432
20130501001520,1.55416,1.55432
20130501001520,1.55416,1.5543
20130501001520,1.55414,1.55427
20130501001520,1.55414,1.55425
20130501001520,1.55411,1.55424
20130501001520,1.5541,1.55422
20130501001521,1.55407,1.5542
20130501001535,1.55407,1.5542
20130501001536,1.55406,1.5542
20130501001549,1.55407,1.5542
20130501001551,1.55407,1.55421
20130501001555,1.55407,1.5542
20130501001609,1.55407,1.55421
20130501001609,1.55407,1.5542
20130501001617,1.55407,1.5542
20130501001618,1.55407,1.55421
20130501001625,1.55406,1.5542
20130501001627,1.55406,1.55422
20130501001628,1.55406,1.55422
20130501001628,1.55404,1.55417
20130501001634,1.55404,1.55417
20130501001635,1.55408,1.5542
20130501001635,1.55409,1.55423
20130501001637,1.55411,1.55424
20130501001647,1.55416,1.55424
20130501001647,1.55416,1.55429
20130501001648,1.55418,1.55431
20130501001648,1.55423,1.55439
20130501001648,1.55429,1.55441
20130501001648,1.55429,1.55443
20130501001648,1.55431,1.55447
20130501001648,1.55431,1.55448
20130501001648,1.55436,1.55448
20130501001648,1.5544,1.55456
20130501001648,1.55441,1.55459
20130501001649,1.55442,1.55462
20130501001649,1.55441,1.5546
20130501001650,1.55438,1.55457
20130501001651,1.55438,1.55455
20130501001659,1.55439,1.55456
20130501001659,1.55439,1.55457
20130501001700,1.55439,1.55457
20130501001702,1.55439,1.55457
20130501001703,1.55439,1.55457
20130501001707,1.55438,1.55447
20130501001708,1.55432,1.55446
20130501001708,1.55429,1.55446
20130501001715,1.55429,1.55446
20130501001715,1.55429,1.55441
20130501001715,1.55427,1.55441
20130501001715,1.55427,1.5544
20130501001716,1.55423,1.5544
20130501001718,1.55421,1.5544
20130501001726,1.55421,1.5544
20130501001730,1.55421,1.5544
20130501001736,1.55421,1.55441
20130501001737,1.55421,1.55437
20130501001737,1.55416,1.55435
20130501001738,1.55416,1.55435
20130501001749,1.55416,1.55431
20130501001749,1.55411,1.55427
20130501001750,1.5541,1.55428
20130501001751,1.55414,1.55429
20130501001751,1.55413,1.55431
20130501001751,1.55413,1.55427
20130501001752,1.5541,1.55427
20130501001752,1.5541,1.55426
20130501001752,1.5541,1.55425
20130501001752,1.5541,1.55427
20130501001755,1.55411,1.55428
20130501001756,1.55411,1.55429
20130501001800,1.55412,1.5543
20130501001801,1.55415,1.5543
20130501001801,1.55413,1.5543
20130501001806,1.55413,1.5543
20130501001813,1.55413,1.5543
20130501001818,1.55413,1.55426
20130501001818,1.55411,1.55427
20130501001819,1.55411,1.55429
20130501001821,1.55411,1.5543
20130501001825,1.55411,1.5543
20130501001836,1.55413,1.55429
20130501001836,1.5541,1.55427
20130501001836,1.5541,1.5543
20130501001837,1.55413,1.5543
20130501001841,1.55414,1.55426
20130501001842,1.5541,1.55427
20130501001842,1.55411,1.55429
20130501001842,1.55412,1.5543
20130501001844,1.55413,1.5543
20130501001852,1.5542,1.5543
20130501001852,1.55421,1.55433
20130501001853,1.55421,1.55434
20130501001853,1.55422,1.55436
20130501001854,1.55421,1.55436
20130501001855,1.55421,1.55436
20130501001901,1.55421,1.55436
20130501001902,1.5542,1.55436
20130501001903,1.5542,1.55437
20130501001903,1.55422,1.55442
20130501001903,1.55424,1.55442
20130501001904,1.55424,1.55443
20130501001907,1.55423,1.55442
20130501001908,1.55424,1.55442
20130501001913,1.55425,1.55444
20130501001913,1.55426,1.55442
20130501001913,1.55426,1.55443
20130501001917,1.55425,1.55442
20130501001918,1.55425,1.55443
20130501001918,1.55425,1.55442
20130501001921,1.55425,1.55442
20130501001926,1.55425,1.55442
20130501001932,1.55425,1.55442
20130501001933,1.55424,1.55442
20130501001943,1.55427,1.55443
20130501001945,1.55428,1.55443
20130501001946,1.55426,1.55443
20130501001947,1.55426,1.55442
20130501001955,1.55425,1.55442
20130501002004,1.55426,1.55442
20130501002013,1.55425,1.55436
20130501002013,1.55425,1.55436
20130501002013,1.5542,1.55436
20130501002013,1.55418,1.55436
20130501002013,1.55418,1.55436
20130501002014,1.55416,1.55432
20130501002014,1.55416,1.55432
20130501002016,1.55416,1.55432
20130501002023,1.55416,1.55432
20130501002051,1.55416,1.55432
20130501002056,1.55416,1.55434
20130501002056,1.55416,1.55436
20130501002057,1.55421,1.55438
20130501002112,1.5542,1.55433
20130501002113,1.55417,1.55432
20130501002118,1.55417,1.55432
20130501002119,1.55417,1.55432
20130501002134,1.55416,1.55432
20130501002137,1.55416,1.55432
20130501002142,1.55416,1.55432
20130501002156,1.55416,1.55432
20130501002158,1.55416,1.55432
20130501002206,1.55416,1.55432
20130501002215,1.55414,1.55432
20130501002227,1.55415,1.55432
20130501002227,1.55415,1.5543
20130501002231,1.55415,1.5543
20130501002237,1.55415,1.5543
20130501002238,1.55415,1.5543
20130501002242,1.55415,1.5543
20130501002248,1.55415,1.5543
20130501002253,1.55415,1.5543
20130501002307,1.55414,1.5543
20130501002308,1.55414,1.5543
20130501002310,1.55414,1.5543
20130501002314,1.55416,1.5543
20130501002314,1.55417,1.55432
20130501002314,1.55416,1.55432
20130501002315,1.55418,1.55432
20130501002316,1.55417,1.55432
20130501002317,1.55416,1.55432
20130501002318,1.55416,1.55432
20130501002318,1.55416,1.55432
20130501002319,1.55417,1.55432
20130501002320,1.55416,1.55432
20130501002321,1.55416,1.55432
20130501002323,1.55417,1.55432
20130501002323,1.55419,1.55434
20130501002323,1.55419,1.55435
20130501002323,1.55417,1.55435
20130501002323,1.55417,1.55432
20130501002324,1.55417,1.55432
20130501002324,1.55416,1.5543
20130501002324,1.55416,1.55432
20130501002324,1.55414,1.5543
20130501002324,1.55415,1.55432
20130501002325,1.55416,1.5543
20130501002325,1.55416,1.55431
20130501002326,1.55415,1.5543
20130501002326,1.55419,1.5543
20130501002328,1.55419,1.55432
20130501002329,1.55419,1.5543
20130501002333,1.55417,1.5543
20130501002333,1.55416,1.55432
20130501002333,1.55417,1.55432
20130501002333,1.55419,1.55432
20130501002334,1.55417,1.55432
20130501002335,1.55419,1.55432
20130501002335,1.55417,1.55432
20130501002335,1.55417,1.55432
20130501002336,1.55417,1.55432
20130501002336,1.55417,1.55432
20130501002336,1.55421,1.55432
20130501002336,1.55417,1.55432
20130501002337,1.55418,1.55432
20130501002337,1.55421,1.55432
20130501002337,1.55417,1.55432
20130501002337,1.55418,1.55432
20130501002338,1.55419,1.55432
20130501002340,1.55418,1.55432
20130501002344,1.55417,1.55432
20130501002347,1.55417,1.55432
20130501002348,1.55417,1.55432
20130501002349,1.55417,1.55432
20130501002401,1.55417,1.55432
20130501002406,1.55417,1.55432
20130501002451,1.55417,1.55432
20130501002452,1.55422,1.55434
20130501002452,1.55423,1.55435
20130501002457,1.55422,1.55435
20130501002457,1.55422,1.55437
20130501002457,1.55423,1.55437
20130501002457,1.55423,1.5544
20130501002457,1.55425,1.5544
20130501002506,1.55425,1.5544
20130501002506,1.55423,1.55435
20130501002508,1.55421,1.55435
20130501002516,1.5542,1.55437
20130501002516,1.55422,1.55439
20130501002516,1.55423,1.5544
20130501002517,1.55424,1.5544
20130501002521,1.55423,1.55433
20130501002521,1.55422,1.55433
20130501002521,1.55417,1.55433
20130501002521,1.55417,1.55435
20130501002523,1.55417,1.55436
20130501002523,1.5542,1.55437
20130501002524,1.55422,1.55439
20130501002524,1.55425,1.55439
20130501002524,1.55422,1.55438
20130501002524,1.55422,1.55438
20130501002525,1.55419,1.55435
20130501002525,1.55419,1.55434
20130501002528,1.55419,1.55434
20130501002539,1.55418,1.55437
20130501002539,1.5542,1.55438
20130501002539,1.5542,1.55438
20130501002539,1.55422,1.55439
20130501002545,1.55424,1.5544
20130501002547,1.55424,1.5544
20130501002551,1.55422,1.55438
20130501002553,1.55421,1.55438
20130501002555,1.55422,1.55439
20130501002556,1.55423,1.55439
20130501002556,1.55425,1.55441
20130501002557,1.55424,1.55439
20130501002557,1.55423,1.55439
20130501002600,1.55423,1.55439
20130501002603,1.55423,1.55439
20130501002604,1.55425,1.5544
20130501002606,1.55429,1.5544
20130501002614,1.55429,1.55442
20130501002614,1.55429,1.55444
20130501002614,1.55431,1.55444
20130501002616,1.5543,1.55444
20130501002631,1.55429,1.55444
20130501002631,1.55429,1.55441
20130501002631,1.55424,1.5544
20130501002631,1.55424,1.5544
20130501002631,1.55423,1.5544
20130501002631,1.55423,1.5544
20130501002631,1.55425,1.5544
20130501002632,1.55428,1.5544
20130501002633,1.55426,1.5544
20130501002633,1.55425,1.5544
20130501002646,1.55427,1.55442
20130501002648,1.55427,1.55442
20130501002714,1.55427,1.55442
20130501002714,1.55429,1.55444
20130501002741,1.5543,1.55444
20130501002741,1.5543,1.55447
20130501002801,1.55431,1.55446
20130501002802,1.55434,1.55448
20130501002802,1.55434,1.55448
20130501002843,1.55434,1.55448
20130501002858,1.55434,1.55449
20130501002858,1.55434,1.55449
20130501002858,1.55438,1.55451
20130501002859,1.55439,1.55451
20130501002859,1.55439,1.55454
20130501002859,1.5544,1.55455
20130501002859,1.5544,1.55455
20130501002909,1.5544,1.55457
20130501002915,1.55439,1.55457
20130501002915,1.55439,1.55455
20130501002916,1.55439,1.55454
20130501002938,1.55439,1.55454
20130501002938,1.55442,1.55457
20130501002938,1.55442,1.55457
20130501002940,1.55445,1.55459
20130501002940,1.55447,1.55462
20130501002940,1.55447,1.55463
20130501002940,1.55449,1.55464
20130501002941,1.55449,1.55457
20130501002941,1.55445,1.55457
20130501002942,1.55443,1.55457
20130501002942,1.55445,1.55457
20130501002942,1.55446,1.5546
20130501002942,1.55448,1.55464
20130501002942,1.55448,1.55467
20130501002942,1.5545,1.55467
20130501002947,1.5545,1.55464
20130501002947,1.55446,1.55457
20130501002948,1.55443,1.55457
20130501002948,1.55444,1.55461
20130501002948,1.55447,1.55464
20130501002949,1.55448,1.55464
20130501002949,1.55448,1.55464
20130501002950,1.55448,1.55464
20130501002950,1.55448,1.55459
20130501002950,1.55443,1.55454
20130501002950,1.5544,1.55454
20130501002951,1.55438,1.55454
20130501002951,1.55438,1.55454
20130501002953,1.55438,1.55454
20130501002955,1.55438,1.55454
20130501002955,1.55438,1.55454
20130501002956,1.55441,1.55454
20130501003001,1.5544,1.55456
20130501003002,1.55439,1.55457
20130501003002,1.55439,1.55451
20130501003002,1.55436,1.55447
20130501003002,1.55436,1.55447
20130501003002,1.55436,1.55451
20130501003002,1.55436,1.55451
20130501003002,1.55436,1.55451
20130501003002,1.55436,1.55454
20130501003005,1.55435,1.55449
20130501003006,1.55433,1.55447
20130501003006,1.55431,1.55447
20130501003006,1.55431,1.55447
20130501003007,1.55431,1.55449
20130501003007,1.55435,1.55449
20130501003007,1.55437,1.55454
20130501003009,1.55437,1.55452
20130501003010,1.55437,1.55452
20130501003010,1.55436,1.55452
20130501003011,1.55436,1.55449
20130501003011,1.55433,1.55447
20130501003011,1.55433,1.55447
20130501003012,1.55434,1.55451
20130501003012,1.55435,1.5545
20130501003013,1.55433,1.55449
20130501003013,1.55433,1.5545
20130501003022,1.55434,1.55449
20130501003029,1.55433,1.55449
20130501003029,1.55432,1.55449
20130501003037,1.55434,1.55449
20130501003037,1.55435,1.55449
20130501003037,1.55437,1.55452
20130501003037,1.55437,1.55452
20130501003038,1.55438,1.55454
20130501003038,1.55437,1.55452
20130501003038,1.55434,1.55451
20130501003039,1.55434,1.5545
20130501003044,1.55433,1.55449
20130501003048,1.55432,1.55448
20130501003053,1.55432,1.55448
20130501003054,1.55431,1.55447
20130501003113,1.55431,1.55446
20130501003121,1.55431,1.55446
20130501003121,1.55431,1.55448
20130501003122,1.55433,1.55447
20130501003131,1.55434,1.55447
20130501003132,1.55434,1.55448
20130501003136,1.55434,1.55449
20130501003136,1.55431,1.55448
20130501003138,1.55431,1.55449
20130501003156,1.55431,1.55446
20130501003156,1.55431,1.55448
20130501003157,1.55433,1.55449
20130501003215,1.55432,1.55449
20130501003216,1.55431,1.55448
20130501003220,1.55432,1.55448
20130501003225,1.55432,1.55448
20130501003225,1.55432,1.55448
20130501003232,1.5543,1.55446
20130501003235,1.5543,1.55446
20130501003236,1.5543,1.55448
20130501003243,1.55429,1.55447
20130501003246,1.55429,1.55447
20130501003300,1.55429,1.55446
20130501003306,1.55429,1.55445
20130501003312,1.55424,1.55434
20130501003312,1.55424,1.55433
20130501003312,1.55418,1.55433
20130501003312,1.55418,1.55433
20130501003312,1.55416,1.55431
20130501003316,1.55418,1.5543
20130501003324,1.55415,1.55429
20130501003407,1.55415,1.55429
20130501003423,1.55413,1.55429
20130501003508,1.55413,1.55429
20130501003555,1.55414,1.55429
20130501003609,1.55418,1.55432
20130501003615,1.55417,1.55433
20130501003618,1.55417,1.55433
20130501003626,1.55417,1.55432
20130501003626,1.55417,1.55432
20130501003627,1.55415,1.55432
20130501003628,1.55419,1.55432
20130501003628,1.55418,1.55433
20130501003637,1.55418,1.55434
20130501003646,1.55418,1.5543
20130501003646,1.55418,1.5543
20130501003657,1.55418,1.5543
20130501003657,1.55418,1.55432
20130501003658,1.55418,1.55434
20130501003659,1.55418,1.55434
20130501003659,1.55418,1.55434
20130501003702,1.55422,1.55434
20130501003702,1.55421,1.55434
20130501003719,1.55421,1.55434
20130501003719,1.55421,1.55433
20130501003730,1.5542,1.55434
20130501003730,1.5542,1.5543
20130501003731,1.55419,1.5543
20130501003737,1.55419,1.5543
20130501003739,1.5542,1.55432
20130501003740,1.5542,1.55434
20130501003740,1.55421,1.55434
20130501003743,1.55423,1.55434
20130501003743,1.55423,1.55434
20130501003756,1.55421,1.55434
20130501003805,1.55422,1.55434
20130501003818,1.55424,1.55434
20130501003828,1.55419,1.55434
20130501003830,1.55422,1.55434
20130501003834,1.55421,1.55434
20130501003834,1.55421,1.55434
20130501003835,1.55425,1.55439
20130501003835,1.55425,1.55439
20130501003835,1.55425,1.55439
20130501003836,1.55422,1.55439
20130501003840,1.55422,1.55439
20130501003844,1.55425,1.55439
20130501003850,1.55422,1.55439
20130501003853,1.55426,1.5544
20130501003853,1.55426,1.55439
20130501003901,1.55425,1.55439
20130501003904,1.55421,1.55439
20130501003905,1.55426,1.55436
20130501003908,1.55425,1.55436
20130501003928,1.55421,1.55436
20130501003928,1.5542,1.55434
20130501003936,1.55421,1.55436
20130501003936,1.55421,1.55436
20130501003944,1.55421,1.55436
20130501003947,1.55421,1.55435
20130501004008,1.55421,1.55438
20130501004012,1.5542,1.55439
20130501004015,1.55422,1.55439
20130501004022,1.55422,1.55438
20130501004023,1.55418,1.55436
20130501004023,1.55418,1.55436
20130501004025,1.55418,1.55436
20130501004026,1.55418,1.55436
20130501004028,1.55418,1.55436
20130501004028,1.55418,1.55436
20130501004035,1.55418,1.55435
20130501004035,1.55418,1.55435
20130501004037,1.55418,1.55436
20130501004049,1.5542,1.55437
20130501004054,1.5542,1.55437
20130501004055,1.5542,1.55437
20130501004057,1.5542,1.55437
20130501004108,1.5542,1.55436
20130501004110,1.55418,1.55436
20130501004115,1.55418,1.55435
20130501004119,1.55419,1.55435
20130501004119,1.5542,1.55437
20130501004119,1.5542,1.55438
20130501004119,1.5542,1.55437
20130501004123,1.5542,1.55437
20130501004124,1.5542,1.55437
20130501004125,1.5542,1.55436
20130501004127,1.5542,1.55436
20130501004128,1.55421,1.55437
20130501004136,1.55421,1.55437
20130501004138,1.55421,1.55437
20130501004142,1.55421,1.55437
20130501004145,1.55421,1.55436
20130501004210,1.55421,1.55436
20130501004217,1.55421,1.55436
20130501004236,1.55421,1.55437
20130501004241,1.55421,1.55437
20130501004247,1.55421,1.55437
20130501004249,1.55421,1.55437
20130501004256,1.55421,1.55436
20130501004258,1.55421,1.55435
20130501004259,1.55418,1.55434
20130501004309,1.55417,1.55433
20130501004309,1.55417,1.55434
20130501004315,1.55417,1.55434
20130501004315,1.55417,1.55433
20130501004324,1.55417,1.55431
20130501004324,1.55417,1.55431
20130501004325,1.55416,1.55431
20130501004332,1.55417,1.5543
20130501004343,1.55416,1.5543
20130501004347,1.55416,1.5543
20130501004347,1.55415,1.55429
20130501004426,1.55412,1.55427
20130501004433,1.55412,1.55427
20130501004446,1.55412,1.55427
20130501004446,1.55412,1.55427
20130501004520,1.55415,1.55429
20130501004525,1.55416,1.5543
20130501004525,1.55418,1.55434
20130501004525,1.55418,1.55436
20130501004525,1.55423,1.55437
20130501004526,1.55424,1.55438
20130501004526,1.55422,1.55439
20130501004528,1.55423,1.55441
20130501004529,1.55423,1.55441
20130501004537,1.55421,1.5544
20130501004538,1.55421,1.55439
20130501004559,1.55421,1.55439
20130501004600,1.55421,1.5544
20130501004616,1.55421,1.55438
20130501004617,1.55421,1.55438
20130501004623,1.5542,1.55438
20130501004636,1.5542,1.55436
20130501004636,1.55418,1.5543
20130501004636,1.55415,1.55429
20130501004637,1.55414,1.55426
20130501004637,1.55411,1.55426
20130501004639,1.55411,1.55429
20130501004646,1.55411,1.55429
20130501004648,1.55411,1.55427
20130501004652,1.55411,1.55428
20130501004657,1.55411,1.55428
20130501004705,1.55411,1.55425
20130501004709,1.55411,1.55421
20130501004710,1.55409,1.55419
20130501004710,1.55406,1.55419
20130501004710,1.55401,1.5542
20130501004710,1.55402,1.5542
20130501004710,1.55401,1.55417
20130501004712,1.55402,1.55417
20130501004713,1.55402,1.55419
20130501004714,1.55403,1.55419
20130501004714,1.55401,1.55419
20130501004715,1.55403,1.55419
20130501004752,1.55402,1.5542
20130501004753,1.55401,1.55416
20130501004758,1.554,1.55417
20130501004758,1.55401,1.55418
20130501004800,1.55401,1.5542
20130501004803,1.55401,1.5542
20130501004806,1.55401,1.5542
20130501004812,1.55402,1.5542
20130501004816,1.55401,1.5542
20130501004818,1.55402,1.5542
20130501004822,1.55402,1.5542
20130501004822,1.55402,1.5542
20130501004826,1.55401,1.55419
